text,entity,umap_x,umap_y,tsne_x,tsne_y,type
Executive Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2a0cd6,4.6744323,9.701211,61.940826,-31.016474,http://purl.obolibrary.org/obo/BFO_0000023
District Branch Chief,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2a273d,5.794709,7.7702975,58.378944,-35.26633,http://purl.obolibrary.org/obo/BFO_0000023
Board Chair,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2a52d2,-1.7573911,22.222187,81.294525,-4.032825,http://purl.obolibrary.org/obo/BFO_0000023
Conservation Policy Specialist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2a6d4b,7.542586,5.0403595,40.60314,-19.47178,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2aa62b,-2.6035137,22.18054,84.99549,-4.9415975,http://purl.obolibrary.org/obo/BFO_0000023
Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2ab9d5,21.012283,-11.874138,55.814606,-42.26068,http://purl.obolibrary.org/obo/BFO_0000023
Livestock and Natural Resources Advisor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2ad81b,6.466373,4.6151557,37.47427,-15.347288,http://purl.obolibrary.org/obo/BFO_0000023
Participant,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2afd48,25.54424,-7.048469,74.7145,18.231928,http://purl.obolibrary.org/obo/BFO_0000023
Participant,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2b256a,25.533442,-7.03777,74.7145,18.231928,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2b5ba1,25.391262,-6.893339,66.4386,15.26415,http://purl.obolibrary.org/obo/BFO_0000023
California Program Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2bd049,11.625883,4.1033616,0.9330538,-61.931675,http://purl.obolibrary.org/obo/BFO_0000023
Senior Director of Education,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2bf0d6,6.3250732,6.6071186,54.17665,-21.355534,http://purl.obolibrary.org/obo/BFO_0000023
Resource Specialist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2bf6de,7.5884624,4.8064294,50.41644,-12.441996,http://purl.obolibrary.org/obo/BFO_0000023
Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2c048b,21.029541,-11.891281,56.199608,-41.88889,http://purl.obolibrary.org/obo/BFO_0000023
Staff,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2c21d2,1.1305237,21.492807,61.330612,-63.029243,http://purl.obolibrary.org/obo/BFO_0000023
City Council Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2c86c8,2.7639775,-16.228584,89.86817,-19.185883,http://purl.obolibrary.org/obo/BFO_0000023
Staff,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2cb356,1.126085,21.497107,61.1992,-62.427044,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2ceb39,-2.628521,22.18247,86.325516,-3.964887,http://purl.obolibrary.org/obo/BFO_0000023
County Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2cf3ce,-8.740421,2.5699558,42.931896,-65.45286,http://purl.obolibrary.org/obo/BFO_0000023
City Council Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2d003a,2.7649195,-16.22761,89.86817,-19.185883,http://purl.obolibrary.org/obo/BFO_0000023
Director of Conservation Programs,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2d1b9f,7.3734617,5.2853947,43.178837,-19.062784,http://purl.obolibrary.org/obo/BFO_0000023
Northern California Grassroots Chapter Leader,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2dc563,12.337156,3.245209,-14.735269,-53.72212,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2dfe56,-2.664165,22.14493,84.553154,-5.4473934,http://purl.obolibrary.org/obo/BFO_0000023
Livestock and Natural Resources Advisor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2e7436,6.475286,4.6168575,37.51947,-15.347644,http://purl.obolibrary.org/obo/BFO_0000023
Board of Supervisors,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2ea3c8,-2.0156493,21.015808,81.25792,1.6221586,http://purl.obolibrary.org/obo/BFO_0000023
Conservation Program Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2ea7f5,7.4112644,5.0850787,41.810383,-18.32931,http://purl.obolibrary.org/obo/BFO_0000023
Lead,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2f0664,-6.097485,16.390396,68.01127,36.77693,http://purl.obolibrary.org/obo/BFO_0000023
Program Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2f2331,4.863825,-7.348399,57.144413,-13.134456,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2f807b,25.377405,-6.896494,66.4386,15.26415,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2f9704,-2.6265588,22.188223,87.03038,-6.3841486,http://purl.obolibrary.org/obo/BFO_0000023
Co-Chair,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2facff,-1.3160388,22.211374,81.09854,-8.500626,http://purl.obolibrary.org/obo/BFO_0000023
Director of the Sustainable Development Strategy,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2fd470,6.4634743,6.3581767,51.811863,-19.78231,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_2fe6ad,25.388836,-6.8920236,66.91931,16.469103,http://purl.obolibrary.org/obo/BFO_0000023
"General Counsel, Executive Vice President and Chief Operating Officer",https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_30b929,5.2758236,7.619977,70.95428,-37.196465,http://purl.obolibrary.org/obo/BFO_0000023
Executive Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_30c581,4.681535,9.692166,66.27151,-27.712343,http://purl.obolibrary.org/obo/BFO_0000023
Executive Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_311c90,4.7086616,9.666574,72.1826,-27.94517,http://purl.obolibrary.org/obo/BFO_0000023
Project Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3183d2,5.888388,6.070298,59.21609,-15.093064,http://purl.obolibrary.org/obo/BFO_0000023
Policy Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_31ee01,5.462712,6.8725863,66.83108,-20.741909,http://purl.obolibrary.org/obo/BFO_0000023
Director of Workforce and Environmental Engagement,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_32257f,7.7852716,5.286516,41.89059,-22.375496,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_324066,-2.6361027,22.210932,84.91536,-6.1855464,http://purl.obolibrary.org/obo/BFO_0000023
Professor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3270c0,-18.763195,8.708743,21.329786,-80.924255,http://purl.obolibrary.org/obo/BFO_0000023
Vice President/General Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_32812f,5.480285,7.553896,66.804565,-33.83154,http://purl.obolibrary.org/obo/BFO_0000023
Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_32e14a,21.026686,-11.888492,55.307507,-42.7047,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3301df,-2.6195729,22.191835,85.994385,-6.9253592,http://purl.obolibrary.org/obo/BFO_0000023
Public Land Management Specialist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_33c7d1,7.218946,4.885437,42.845028,-14.261453,http://purl.obolibrary.org/obo/BFO_0000023
Owner,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_33cdbe,-12.180348,0.67637575,82.85325,-31.96967,http://purl.obolibrary.org/obo/BFO_0000023
Stewardship Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_34273f,5.8862834,6.716755,69.8247,-23.590765,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3447d0,25.39672,-6.8986816,66.4386,15.26415,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_346715,25.388449,-6.8902636,66.4386,15.26415,http://purl.obolibrary.org/obo/BFO_0000023
Council Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_347272,-0.9674091,21.73602,87.13451,-14.832955,http://purl.obolibrary.org/obo/BFO_0000023
Director of Water Law and Policy,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_34b689,7.48065,5.327194,47.101574,-21.196014,http://purl.obolibrary.org/obo/BFO_0000023
Agricultural Ombudsman,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_350efa,6.9382987,4.537085,39.02717,-10.735681,http://purl.obolibrary.org/obo/BFO_0000023
Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_352634,21.04238,-11.904244,55.30752,-42.7052,http://purl.obolibrary.org/obo/BFO_0000023
Deputy District Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_358a23,5.7822824,7.7106957,58.184994,-34.22938,http://purl.obolibrary.org/obo/BFO_0000023
Board of Supervisors,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_35d29b,-2.0146146,21.013945,81.25792,1.6221586,http://purl.obolibrary.org/obo/BFO_0000023
Regional Forest and Fire Capacity Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_36079b,8.554201,3.3778265,15.011694,-6.413799,http://purl.obolibrary.org/obo/BFO_0000023
Chair,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_360fc9,-1.5355326,22.199137,91.611374,-2.5042388,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_369d40,-2.6135464,22.202404,85.96533,-5.583212,http://purl.obolibrary.org/obo/BFO_0000023
Professor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_36ad64,-18.756908,8.713586,21.710558,-80.093994,http://purl.obolibrary.org/obo/BFO_0000023
Staff,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_370ac8,1.1458088,21.476368,61.832893,-62.192947,http://purl.obolibrary.org/obo/BFO_0000023
Associate Regional Planner,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_372994,7.8791676,4.246179,49.96015,-35.252888,http://purl.obolibrary.org/obo/BFO_0000023
Professor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_379134,-18.763594,8.708211,21.778399,-81.53928,http://purl.obolibrary.org/obo/BFO_0000023
President,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_37a17e,4.1194224,7.3292713,77.26309,-40.724014,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_37a86a,-2.6400187,22.168379,85.23056,-6.7229567,http://purl.obolibrary.org/obo/BFO_0000023
California State Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_37b5d6,11.6550665,4.1200447,1.116855,-62.383904,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_380b02,25.412474,-6.917522,68.83128,16.385452,http://purl.obolibrary.org/obo/BFO_0000023
Livestock Range and Natural Resources Advisor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_38fecb,6.463973,4.583857,36.711567,-14.817746,http://purl.obolibrary.org/obo/BFO_0000023
Leadership Council,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3915cd,-1.0545976,21.921669,83.29295,-11.447343,http://purl.obolibrary.org/obo/BFO_0000023
Staff,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_396c1a,1.1273904,21.497581,61.330612,-63.029243,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_397ae0,25.362375,-6.86391,68.83128,16.385452,http://purl.obolibrary.org/obo/BFO_0000023
Project Policy Analyst,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_398173,5.6683054,6.5916476,65.39024,-18.159283,http://purl.obolibrary.org/obo/BFO_0000023
Assistant General Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_398f12,5.6381016,7.508106,65.471054,-33.152187,http://purl.obolibrary.org/obo/BFO_0000023
Executive Project Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3a01c0,5.972158,6.2048144,59.720978,-16.435997,http://purl.obolibrary.org/obo/BFO_0000023
County Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3a2438,-8.727562,2.5606997,42.193417,-64.73963,http://purl.obolibrary.org/obo/BFO_0000023
County Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3a741e,-8.729184,2.575259,42.193417,-64.73963,http://purl.obolibrary.org/obo/BFO_0000023
Butte County Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3aed3b,-8.733706,2.5687883,40.532913,-65.725716,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3ba085,25.41167,-6.9162574,66.91931,16.469103,http://purl.obolibrary.org/obo/BFO_0000023
Parks Program Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3bbff9,7.166949,5.094173,46.520428,-14.9295435,http://purl.obolibrary.org/obo/BFO_0000023
Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3bd682,21.045176,-11.907022,56.201736,-41.887325,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3ca812,-2.606478,22.206682,87.42774,-7.3656397,http://purl.obolibrary.org/obo/BFO_0000023
Business Development Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3ccfc2,6.0938606,6.358305,57.837994,-16.044151,http://purl.obolibrary.org/obo/BFO_0000023
Director of Conservation,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3d1f3a,7.3370833,5.2660604,43.153545,-19.157778,http://purl.obolibrary.org/obo/BFO_0000023
Academic Member (University of California),https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3d224c,2.4767685,8.31799,32.782867,-52.389626,http://purl.obolibrary.org/obo/BFO_0000023
Watershed Management Division Chief,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3d6023,7.4349747,5.1829996,45.04919,-20.62158,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3d70eb,25.413683,-6.918265,68.04951,14.774794,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3d98cb,-2.636856,22.163506,87.03038,-6.3841486,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3e8d0b,-2.6025767,22.184072,86.325516,-3.964887,http://purl.obolibrary.org/obo/BFO_0000023
Project Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3ec649,5.8832,6.059442,59.298237,-15.122251,http://purl.obolibrary.org/obo/BFO_0000023
Program Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3eea17,6.3103228,6.6569934,57.45607,-20.542936,http://purl.obolibrary.org/obo/BFO_0000023
Director of Science,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3f09f0,7.1456146,6.2588134,48.844715,-27.025267,http://purl.obolibrary.org/obo/BFO_0000023
Director of Programming,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_3f706d,6.2967978,6.7092824,58.24909,-21.170553,http://purl.obolibrary.org/obo/BFO_0000023
Agricultural Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4055d1,8.644621,6.385411,62.18738,10.480805,http://purl.obolibrary.org/obo/BFO_0000023
Steering Committee Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_40a365,-1.1344337,22.197487,83.10371,-10.135753,http://purl.obolibrary.org/obo/BFO_0000023
Lead,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_417209,-6.1098742,16.381575,66.25679,35.013638,http://purl.obolibrary.org/obo/BFO_0000023
Southern California Program Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_419394,11.688331,4.01355,0.5118892,-62.033657,http://purl.obolibrary.org/obo/BFO_0000023
President,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_41a359,4.116184,7.3296003,77.26309,-40.724014,http://purl.obolibrary.org/obo/BFO_0000023
Transaction Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_428ba9,4.847136,9.399834,67.9777,-26.910769,http://purl.obolibrary.org/obo/BFO_0000023
Outreach and Development Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_429a6e,6.3759317,6.410069,54.150974,-19.584274,http://purl.obolibrary.org/obo/BFO_0000023
Supervisory Biological Scientist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_42cffa,7.2120895,6.221495,47.80237,-27.702682,http://purl.obolibrary.org/obo/BFO_0000023
Staff,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_42db94,1.1256711,21.496103,62.027615,-63.342815,http://purl.obolibrary.org/obo/BFO_0000023
Vice President,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_431adb,4.277117,7.320388,75.57907,-39.569828,http://purl.obolibrary.org/obo/BFO_0000023
Council Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_431d17,-0.9672789,21.73647,87.13451,-14.832955,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_43218e,25.357985,-6.861001,68.04951,14.774794,http://purl.obolibrary.org/obo/BFO_0000023
Project Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_432f5b,6.0676203,6.326378,58.412777,-17.636564,http://purl.obolibrary.org/obo/BFO_0000023
City Council Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_43645a,2.7631361,-16.229618,89.86817,-19.185883,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_437736,25.376253,-6.8938546,68.04951,14.774794,http://purl.obolibrary.org/obo/BFO_0000023
Board,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_439911,-1.44438,22.151493,89.94673,-0.44659102,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_43a86e,25.402979,-6.907297,68.04951,14.774794,http://purl.obolibrary.org/obo/BFO_0000023
Research Aquatic Ecologist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_43c2fd,7.929131,5.5199094,41.435833,-29.708206,http://purl.obolibrary.org/obo/BFO_0000023
Council Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_43ef44,-0.96719515,21.736862,87.13451,-14.832955,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_442511,25.372154,-6.8738093,67.85229,16.516314,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4435c3,25.35534,-6.856123,68.04951,14.774794,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_44a270,-1.2065846,22.563627,77.23279,-4.3289995,http://purl.obolibrary.org/obo/BFO_0000023
Participant,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_44a9bc,25.534853,-7.038761,74.7145,18.231928,http://purl.obolibrary.org/obo/BFO_0000023
Natural Resource Specialist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_44c689,7.974671,4.857885,37.952446,-19.073505,http://purl.obolibrary.org/obo/BFO_0000023
Owner,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_44e4f4,-12.169871,0.6808748,82.78476,-31.483097,http://purl.obolibrary.org/obo/BFO_0000023
President,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_44f925,4.1211357,7.3273034,77.26309,-40.724014,http://purl.obolibrary.org/obo/BFO_0000023
Fish Biologist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_451da3,7.909488,5.661955,41.285755,-30.990582,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_453752,25.425222,-6.9300356,67.85229,16.516314,http://purl.obolibrary.org/obo/BFO_0000023
Dean,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_458441,1.0736221,-3.2610464,43.84483,64.79576,http://purl.obolibrary.org/obo/BFO_0000023
Creative Strategy Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_45b32a,6.1331787,6.399854,57.065536,-17.738964,http://purl.obolibrary.org/obo/BFO_0000023
Board,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_461f5b,-1.4542979,22.170506,89.94673,-0.44659102,http://purl.obolibrary.org/obo/BFO_0000023
Board of Directors,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_464b3d,-2.0075943,21.311451,83.45165,-0.6597277,http://purl.obolibrary.org/obo/BFO_0000023
Stewardship Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4658c0,5.864453,6.74064,58.29267,-9.416544,http://purl.obolibrary.org/obo/BFO_0000023
Staff,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4672a7,1.126199,21.486732,62.47224,-62.68208,http://purl.obolibrary.org/obo/BFO_0000023
Land Acquisition Manager,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_46e644,7.1086917,4.8768573,43.236423,-12.936725,http://purl.obolibrary.org/obo/BFO_0000023
Chief Operating Officer,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_46f460,5.2434435,7.7248836,65.54093,-38.46818,http://purl.obolibrary.org/obo/BFO_0000023
Executive Director,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_472c24,4.7139955,9.657698,75.958496,-24.848442,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_47430c,25.420673,-6.925691,68.04951,14.774794,http://purl.obolibrary.org/obo/BFO_0000023
Adjunct Professor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_486bf3,-18.50414,8.868736,23.341732,-77.84797,http://purl.obolibrary.org/obo/BFO_0000023
Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_48a58f,25.4162,-6.9182014,68.04951,14.774794,http://purl.obolibrary.org/obo/BFO_0000023
Steering Committee,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_48ac4c,-1.0998975,22.127266,83.230316,-10.806678,http://purl.obolibrary.org/obo/BFO_0000023
Executive Vice-President of Projects Stewardship & Science,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_48ae0d,6.9100266,6.3509693,49.68168,-26.168274,http://purl.obolibrary.org/obo/BFO_0000023
Council Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_49a394,-0.9564745,21.723103,87.13451,-14.832955,http://purl.obolibrary.org/obo/BFO_0000023
Board Member,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4a370f,-1.2006658,22.564114,77.25894,-4.308457,http://purl.obolibrary.org/obo/BFO_0000023
Professor,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4a4bf3,-18.757221,8.713507,21.710558,-80.093994,http://purl.obolibrary.org/obo/BFO_0000023
Wildlife Biologist,https://raw.githubusercontent.com/adhollander/FSLschemas/main/CA_PPODterms.ttl#rol_4a907e,7.9138174,5.624801,40.327053,-31.154184,http://purl.obolibrary.org/obo/BFO_0000023
